City,Date,PM2.5,PM10,NO2,NOx,NH3,O3,AQI,AQI_Bucket
Hyderabad,2018-08-03,30.8,101.48,28.85,19.13,16.33,15.42,92,Satisfactory
Hyderabad,2018-08-04,23.43,76.16,25.39,17.64,18.24,16.46,90,Satisfactory
Hyderabad,2018-08-05,20.2,55.76,27.06,18.56,13.47,16.05,66,Satisfactory
Hyderabad,2018-08-06,26.91,71.45,23.75,16.3,18.49,16.55,72,Satisfactory
Hyderabad,2018-08-07,18.92,55.72,24.24,16.08,16.94,13.97,54,Satisfactory
Hyderabad,2018-08-08,16.17,46.48,24.82,16.46,23.83,13.81,53,Satisfactory
Hyderabad,2018-08-09,18.07,37.67,27.7,21,14.77,12.64,49,Good
Hyderabad,2018-08-10,17.09,41.09,24.89,17.3,17.35,14.98,48,Good
Hyderabad,2018-08-11,16.39,29.84,24.46,18.46,16.95,11.86,43,Good
Hyderabad,2018-08-12,11.98,28.35,18.71,14.38,22.8,14.52,47,Good
Hyderabad,2018-08-13,11.66,24.68,17.79,13.61,15.41,13.69,42,Good
Hyderabad,2018-08-14,16.97,46.65,27.16,20.02,13.27,10.2,41,Good
Hyderabad,2018-08-15,22.11,68.81,17.62,12.18,23.04,11.99,65,Satisfactory
Hyderabad,2018-08-16,7.78,10.87,19.87,13.35,11.71,15.01,40,Good
Hyderabad,2018-08-17,18.56,46.57,20.71,14.14,11.21,18.05,35,Good
Hyderabad,2018-08-18,15.3,41.14,17.73,12.67,13.6,18.6,44,Good
Hyderabad,2018-08-19,15.28,34.82,24.8,21.07,15.8,15.02,48,Good
Hyderabad,2018-08-20,13.19,31.47,21.95,15.99,17.78,14.53,47,Good
Hyderabad,2018-08-21,10.08,23.02,19.61,14.4,14.88,14.24,34,Good
Hyderabad,2018-08-22,10.33,29.62,22.71,16.5,12.65,13.14,39,Good
Hyderabad,2018-08-23,12.51,38.94,23.7,17.2,16.78,11.2,40,Good
Hyderabad,2018-08-24,14.36,56.52,24.14,16.98,18.06,12.62,48,Good
Hyderabad,2018-08-25,15.34,55.37,25.68,18.74,16.07,12.26,52,Satisfactory
Hyderabad,2018-08-26,14.61,45.18,24.79,17.43,18.28,11.18,50,Good
Hyderabad,2018-08-27,15.31,40.27,27.1,21.01,13.22,9.29,48,Good
Hyderabad,2018-08-28,16.51,45.72,27.6,19.35,10.85,12.08,48,Good
Hyderabad,2018-08-29,20.98,64.42,26.87,18.67,12.12,15.33,53,Satisfactory
Hyderabad,2018-08-30,24.66,82.96,26.52,19.13,11.46,18.68,68,Satisfactory
Hyderabad,2018-08-31,22.43,75.11,27.25,18.9,10.92,15.88,77,Satisfactory
Hyderabad,2018-09-01,23.16,71.26,26.37,18.32,10.23,15.43,70,Satisfactory
Hyderabad,2018-09-02,18.51,47.92,25.86,19.12,13.55,14.04,50,Good
Hyderabad,2018-09-03,15.84,39.37,23.73,18.24,21.2,13.7,48,Good
Hyderabad,2018-09-04,20.36,66.88,25.6,19.27,14.84,13.86,50,Good
Hyderabad,2018-09-05,27.05,87.39,26.36,17.59,11.1,14.3,72,Satisfactory
Hyderabad,2018-09-06,25.36,83.21,26.76,17.54,12.31,14.29,76,Satisfactory
Hyderabad,2018-09-07,25.42,79.97,22.74,15.82,14.25,17.95,82,Satisfactory
Hyderabad,2018-09-08,21.61,55.67,18.35,13.78,16.15,19.94,62,Satisfactory
Hyderabad,2018-09-09,34.85,91.9,24.19,20.62,13.82,23.55,79,Satisfactory
Hyderabad,2018-09-10,38.35,94.94,32.15,22.32,13.3,27.14,86,Satisfactory
Hyderabad,2018-09-11,33.85,66.55,38.45,26.5,13.33,25.02,79,Satisfactory
Hyderabad,2018-09-12,35.06,53.38,35.45,26.63,15.82,20.9,71,Satisfactory
Hyderabad,2018-09-13,41.83,77.55,36.44,28.14,13.71,21.97,78,Satisfactory
Hyderabad,2018-09-14,42.24,85.86,36.56,23.67,13.25,30.31,85,Satisfactory
Hyderabad,2018-09-15,43.69,89.53,36.45,24.05,14.45,27.22,92,Satisfactory
Hyderabad,2018-09-16,48.98,89.05,33.93,24.38,21.78,22.86,101,Moderate
Hyderabad,2018-09-17,35.58,61.65,22.67,14.98,18.61,24.49,85,Satisfactory
Hyderabad,2018-09-18,39.68,63.97,25.48,17.48,14.17,21.89,68,Satisfactory
Hyderabad,2018-09-19,38.6,84.63,31.56,20.98,16.06,21.57,79,Satisfactory
Hyderabad,2018-09-20,40.88,97.71,30.3,18.92,13.54,23.53,81,Satisfactory
Hyderabad,2018-09-21,37.91,78.9,27.55,17.69,22.26,21.72,91,Satisfactory
Hyderabad,2018-09-22,27.29,58.1,23.11,14.88,15.98,27.07,62,Satisfactory
Hyderabad,2018-09-23,32.25,62.49,27.46,17.34,14.76,28.19,65,Satisfactory
Hyderabad,2018-09-24,34.94,68.68,36.88,25.03,12.23,21.51,62,Satisfactory
Hyderabad,2018-09-25,41.46,86.95,38.18,28.61,14,20.19,84,Satisfactory
Hyderabad,2018-09-26,53.68,107.41,44.83,39.13,17.8,16.94,108,Moderate
Hyderabad,2018-09-27,43.09,78.57,36.52,24.46,15.36,24.45,95,Satisfactory
Hyderabad,2018-09-28,45.92,99.06,38.03,29.38,16.4,15.53,92,Satisfactory
Hyderabad,2018-09-29,55.39,107.62,38.38,33.21,18,17.26,100,Satisfactory
Hyderabad,2018-09-30,67.69,129.23,37.28,32.15,22.86,24.96,118,Moderate
Hyderabad,2018-10-01,63.16,122.8,38.16,24.9,17.1,23.41,128,Moderate
Hyderabad,2018-10-02,37.8,80.37,33.16,23.67,14.39,22.58,94,Satisfactory
Hyderabad,2018-10-03,36.5,79,32.41,21.14,13.47,23.91,72,Satisfactory
Hyderabad,2018-10-04,39.63,85.85,33.83,22.06,14.36,24.63,79,Satisfactory
Hyderabad,2018-10-05,39.8,103.38,34.47,22.39,13.88,29.57,84,Satisfactory
Hyderabad,2018-10-06,56.36,136.25,42.33,27.18,15.35,29.21,109,Moderate
Hyderabad,2018-10-07,65.91,139.95,39.75,25.24,16.63,29.27,124,Moderate
Hyderabad,2018-10-08,64.44,144.33,40.33,25.58,15.8,28.65,130,Moderate
Hyderabad,2018-10-09,60.07,146.71,46.53,31,18.89,23.73,124,Moderate
Hyderabad,2018-10-10,56.5,150.65,48.32,31.61,15.44,21.94,128,Moderate
Hyderabad,2018-10-11,52.63,148.36,43.03,26.79,22.61,25.52,120,Moderate
Hyderabad,2018-10-12,54.39,132.24,42.79,26.64,18.36,27.9,121,Moderate
Hyderabad,2018-10-13,58.56,130.27,46.54,34.65,15.35,21.39,118,Moderate
Hyderabad,2018-10-14,54.35,111.45,36.76,24.31,14.78,27.41,108,Moderate
Hyderabad,2018-10-15,58.24,107.55,35.21,25.04,14.13,28.29,100,Satisfactory
Hyderabad,2018-10-16,53.26,90.41,32.39,20.97,13.5,26.04,105,Moderate
Hyderabad,2018-10-17,41.03,53.89,34.67,23.8,12.6,19.11,83,Satisfactory
Hyderabad,2018-10-18,40.35,57.72,31.81,21.6,11.42,21.12,73,Satisfactory
Hyderabad,2018-10-19,43.99,80.57,37.92,26.85,9.8,24.15,74,Satisfactory
Hyderabad,2018-10-20,58.44,128.56,47.2,31.47,12.06,26.5,105,Moderate
Hyderabad,2018-10-21,61.34,131.27,44.57,28.44,11.97,26.96,119,Moderate
Hyderabad,2018-10-22,66.82,144.33,51.4,35.41,17.06,27.86,125,Moderate
Hyderabad,2018-10-23,67.12,139.91,45.12,28.2,12.98,30.64,133,Moderate
Hyderabad,2018-10-24,67.52,125.13,46.11,28.34,15.3,28.14,142,Moderate
Hyderabad,2018-10-25,60.72,124.74,45.35,30.25,10.89,28.84,128,Moderate
Hyderabad,2018-10-26,48.68,123.62,47.97,30.17,8.4,31.72,107,Moderate
Hyderabad,2018-10-27,57.44,145.22,60.75,42.38,10.5,27.8,117,Moderate
Hyderabad,2018-10-28,56.51,134.88,46.84,33.18,12.03,36.66,120,Moderate
Hyderabad,2018-10-29,56.02,130.4,46.3,27.61,10.69,41.62,110,Moderate
Hyderabad,2018-10-30,57.32,121.32,47.35,28.61,11.99,41.46,115,Moderate
Hyderabad,2018-10-31,56.98,120.91,47.69,32.11,11.49,34.51,117,Moderate
Hyderabad,2018-11-01,50.87,109.17,45.19,30.38,11.95,26.9,106,Moderate
Hyderabad,2018-11-02,34.07,76.12,37.54,25.92,11.79,19.95,86,Satisfactory
Hyderabad,2018-11-03,25.96,59.8,32.84,22.01,10.51,23.14,58,Satisfactory
Hyderabad,2018-11-04,24.88,48.95,30.95,20.14,9.51,25.91,55,Satisfactory
Hyderabad,2018-11-05,32.8,68.87,36.41,23.46,8.99,27.53,64,Satisfactory
Hyderabad,2018-11-06,44.66,94.97,39.76,25,9.87,31.15,80,Satisfactory
Hyderabad,2018-11-07,54.63,103.16,38.84,23.63,10.34,34.91,95,Satisfactory
Hyderabad,2018-11-08,59.82,109.93,35.89,21.32,10.25,41,107,Moderate
Hyderabad,2018-11-09,64.36,125.75,42.33,25.9,9.96,36.77,114,Moderate
Hyderabad,2018-11-10,69.5,136.07,44.02,26.57,10.22,42.35,129,Moderate
Hyderabad,2018-11-11,61.15,129.81,44.85,27.54,9.52,44,131,Moderate
Hyderabad,2018-11-12,62.68,148.54,50.55,31.73,9.49,43.16,127,Moderate
Hyderabad,2018-11-13,66.08,150.01,56.68,37.98,11.75,34.36,134,Moderate
Hyderabad,2018-11-14,67.28,159.01,60.17,39.93,12.04,35.17,139,Moderate
Hyderabad,2018-11-15,58.4,140.37,52.31,35.35,11.78,30.37,133,Moderate
Hyderabad,2018-11-16,46.2,115.57,45.12,29.83,12.59,25.38,118,Moderate
Hyderabad,2018-11-17,23.09,59.77,32.04,21.93,11.7,20.36,76,Satisfactory
Hyderabad,2018-11-18,19.06,50.4,29.19,20.29,9.77,18.99,57,Satisfactory
Hyderabad,2018-11-19,26.04,61.77,32.18,21.29,9.11,21.05,53,Satisfactory
Hyderabad,2018-11-20,52.12,112.36,43.52,27.66,9.7,29.47,86,Satisfactory
Hyderabad,2018-11-21,63.08,139.98,44.09,27.7,9.74,36.71,129,Moderate
Hyderabad,2018-11-22,66,137.89,46.07,28.06,9.64,34.42,131,Moderate
Hyderabad,2018-11-23,71.81,147.11,47.8,30.04,10.43,32.72,133,Moderate
Hyderabad,2018-11-24,72.98,155.13,53.95,34.44,10.78,36.63,148,Moderate
Hyderabad,2018-11-25,69.28,149.67,50.29,30.48,9.59,46.4,140,Moderate
Hyderabad,2018-11-26,63.01,150.75,53.44,32.61,8.97,44.11,135,Moderate
Hyderabad,2018-11-27,69.91,152.94,59.24,35.57,10.25,41.07,138,Moderate
Hyderabad,2018-11-28,73.48,155.16,59.43,36.14,11.11,43.73,142,Moderate
Hyderabad,2018-11-29,72.26,153.14,65.02,43.12,11.13,34.93,146,Moderate
Hyderabad,2018-11-30,67.69,145.96,56.72,34.75,10.92,40.48,139,Moderate
Hyderabad,2018-12-01,69.94,147.06,56.11,35.06,10.94,35.54,135,Moderate
Hyderabad,2018-12-02,71.17,145.82,52.98,33.02,12.06,34.25,137,Moderate
Hyderabad,2018-12-03,74.62,145.29,48.78,30.02,12.31,36.37,140,Moderate
Hyderabad,2018-12-04,77.72,147.65,47.55,29.22,12.49,37.26,154,Moderate
Hyderabad,2018-12-05,67.3,118.13,40.48,24.04,11.3,33.84,146,Moderate
Hyderabad,2018-12-06,62.87,111.3,41.39,25.89,11.58,29.75,123,Moderate
Hyderabad,2018-12-07,61.66,92.8,32.11,19.87,11.09,31.2,108,Moderate
Hyderabad,2018-12-08,76.14,122.93,34.16,20.56,12.1,36.84,132,Moderate
Hyderabad,2018-12-09,78.36,131.2,33.76,20.26,9.87,36.66,159,Moderate
Hyderabad,2018-12-10,77.94,132.25,30.74,18.63,10.81,36.29,161,Moderate
Hyderabad,2018-12-11,76.22,145.09,39.51,24.48,13.3,31.26,158,Moderate
Hyderabad,2018-12-12,74.78,134.84,36.07,21.92,11.93,36.7,153,Moderate
Hyderabad,2018-12-13,74.19,123.7,37.39,22.72,11.45,34.73,145,Moderate
Hyderabad,2018-12-14,74.48,119.8,41.82,25.98,13.69,24.87,144,Moderate
Hyderabad,2018-12-15,75.15,134.26,38.42,24.05,12.75,37.42,157,Moderate
Hyderabad,2018-12-16,76.15,149.24,39.24,23.25,11.76,49.21,151,Moderate
Hyderabad,2018-12-17,59.61,95.42,33.95,20.68,10.46,34.28,141,Moderate
Hyderabad,2018-12-18,22.35,34.08,29.09,19.52,9.2,20.98,67,Satisfactory
Hyderabad,2018-12-19,32.77,62.25,33.97,22.61,8.77,23.73,54,Satisfactory
Hyderabad,2018-12-20,44.72,93.15,43.69,30.84,9.49,22.1,76,Satisfactory
Hyderabad,2018-12-21,55.1,107.95,48.47,30.3,10.79,27.57,104,Moderate
Hyderabad,2018-12-22,72.66,139.71,52.59,31.84,13.22,36.75,127,Moderate
Hyderabad,2018-12-23,78.01,138.69,41.45,25.43,16.4,42.72,151,Moderate
Hyderabad,2018-12-24,76.81,154.46,44.67,25.96,13.72,34.26,159,Moderate
Hyderabad,2018-12-25,73.18,149.61,46.1,26.91,12.02,43.56,153,Moderate
Hyderabad,2018-12-26,67.91,119.15,36.25,23.04,12.18,39.08,136,Moderate
Hyderabad,2018-12-27,68.06,134.16,38.87,25.8,13.96,28.38,126,Moderate
Hyderabad,2018-12-28,64.1,138.43,44.84,28.62,13.36,36.78,131,Moderate
Hyderabad,2018-12-29,68.76,140.93,44.93,28.59,13.17,45.65,132,Moderate
Hyderabad,2018-12-30,71.7,142.41,45.42,29.77,14.25,44.23,139,Moderate
Hyderabad,2018-12-31,65.24,136.91,52.86,35.35,12.52,38.19,134,Moderate
Hyderabad,2019-01-01,66.79,143.42,63.82,45.22,13.84,31.99,132,Moderate
Hyderabad,2019-01-02,71.55,153.99,67.44,50.15,14.81,33.44,133,Moderate
Hyderabad,2019-01-03,69.7,146.69,67.01,48.67,17.38,32.47,141,Moderate
Hyderabad,2019-01-04,75.25,158.34,63.58,44.19,18.99,34.39,142,Moderate
Hyderabad,2019-01-05,73.03,140.13,50.4,32.05,17.23,40.43,148,Moderate
Hyderabad,2019-01-06,77.71,153.78,40.96,26.12,18.85,46.03,149,Moderate
Hyderabad,2019-01-07,76.5,157.71,49.16,34.49,17.3,40.13,155,Moderate
Hyderabad,2019-01-08,73.78,165.61,62.35,44.33,20.56,27.73,151,Moderate
Hyderabad,2019-01-09,74.7,164.93,71.55,51.58,18.51,28.57,146,Moderate
Hyderabad,2019-01-10,75.43,161.34,64,40.41,19.24,34.38,146,Moderate
Hyderabad,2019-01-11,75.77,143.85,47.6,27.71,20.95,39.24,153,Moderate
Hyderabad,2019-01-12,78.62,146,39.74,23.07,21.51,40.02,154,Moderate
Hyderabad,2019-01-13,72.03,120.93,37.2,22.02,19.45,40,154,Moderate
Hyderabad,2019-01-14,74.37,132.9,39.21,23.01,19.81,37.84,146,Moderate
Hyderabad,2019-01-15,75.13,145.13,42.04,24.66,23.37,35.6,147,Moderate
Hyderabad,2019-01-16,75.55,150.46,44.72,27.09,22.12,35.82,152,Moderate
Hyderabad,2019-01-17,73.51,156.89,57.06,35.9,22.61,30.21,150,Moderate
Hyderabad,2019-01-18,75.34,154.77,53.23,31.9,23.79,30.69,148,Moderate
Hyderabad,2019-01-19,78.12,159.37,51.49,30.41,22.85,31.88,153,Moderate
Hyderabad,2019-01-20,70,148.16,58.07,36.2,20.39,29.49,155,Moderate
Hyderabad,2019-01-21,66.4,129.97,46.24,28.09,19.07,33.19,132,Moderate
Hyderabad,2019-01-22,47.29,93.9,33.37,21.82,15.8,32.82,105,Moderate
Hyderabad,2019-01-23,60.93,106.81,37.74,22.14,18.07,33.93,105,Moderate
Hyderabad,2019-01-24,59.22,112.52,40.03,23.4,18.59,29.43,112,Moderate
Hyderabad,2019-01-25,36.51,80.89,29.33,17.72,16.06,26.51,96,Satisfactory
Hyderabad,2019-01-26,36.21,62.98,28.89,17.8,16.55,23.49,73,Satisfactory
Hyderabad,2019-01-27,51.29,74.22,32.05,21.7,21.41,13.14,72,Satisfactory
Hyderabad,2019-01-28,71.62,104.9,38.41,24.51,17.74,18.86,124,Moderate
Hyderabad,2019-01-29,64.42,114.66,39.62,24.96,17.1,29.15,136,Moderate
Hyderabad,2019-01-30,55.6,118.88,49.58,29.88,15.05,33.69,108,Moderate
Hyderabad,2019-01-31,63.8,121.95,51.35,31.26,17.81,29.69,114,Moderate
Hyderabad,2019-02-01,66.44,115.34,45.36,27.13,17.81,34.07,131,Moderate
Hyderabad,2019-02-02,62.22,117.17,47.27,28.11,16.59,29.72,118,Moderate
Hyderabad,2019-02-03,60.26,107.15,41.85,24.88,17.74,34.63,120,Moderate
Hyderabad,2019-02-04,63.75,115.35,42.48,25,18.18,38.6,110,Moderate
Hyderabad,2019-02-05,63.26,120.36,45.85,26.85,16.95,38.11,115,Moderate
Hyderabad,2019-02-06,68.06,130.57,45.84,27.64,17.45,34.76,130,Moderate
Hyderabad,2019-02-07,58.46,110.45,35.49,20.66,16.3,40.27,120,Moderate
Hyderabad,2019-02-08,58.24,133.58,48.41,32.58,14.22,29.95,114,Moderate
Hyderabad,2019-02-09,55.67,157.47,43.21,28.81,15.07,35.28,128,Moderate
Hyderabad,2019-02-10,58.82,162.47,39.43,22.94,17.78,34.46,130,Moderate
Hyderabad,2019-02-11,58.64,119.01,35.55,20.66,19.22,32.49,118,Moderate
Hyderabad,2019-02-12,64.14,119.19,46.13,27.17,15.79,30.71,122,Moderate
Hyderabad,2019-02-13,64.94,137.41,56.54,33.09,13.74,29.39,130,Moderate
Hyderabad,2019-02-14,62.79,128.51,47.79,29.37,16.03,35.52,127,Moderate
Hyderabad,2019-02-15,38.84,86.91,38.74,23.07,13.93,28.5,102,Moderate
Hyderabad,2019-02-16,48.34,103.18,46.78,30.37,18.61,28.7,91,Satisfactory
Hyderabad,2019-02-17,45.12,94.43,44.87,27.3,18.23,26.53,101,Moderate
Hyderabad,2019-02-18,65.14,136.33,51.92,34.94,19.36,34.67,109,Moderate
Hyderabad,2019-02-19,55.8,113.45,38.85,23.75,14.51,31.04,123,Moderate
Hyderabad,2019-02-20,35.07,79.95,31.3,19.71,12.87,22.5,87,Satisfactory
Hyderabad,2019-02-21,39.32,89.56,35.72,22.13,12.13,27.44,82,Satisfactory
Hyderabad,2019-02-22,44.63,107.69,43.43,26.97,14.51,29.65,94,Satisfactory
Hyderabad,2019-02-23,57.13,133.36,51.31,31.15,17.74,32.58,115,Moderate
Hyderabad,2019-02-24,46.64,104.32,39.75,24.27,12.82,33.16,114,Moderate
Hyderabad,2019-02-25,49.41,119.44,37.02,21.5,14.39,35.68,100,Satisfactory
Hyderabad,2019-02-26,54.83,136.81,46.58,28.73,16.45,28.01,117,Moderate
Hyderabad,2019-02-27,57.06,126.1,44.72,27.78,19.6,25.47,111,Moderate
Hyderabad,2019-02-28,50.34,127.96,37.89,23.07,14.67,29.24,112,Moderate
Hyderabad,2019-03-01,55.59,129.12,45.3,27.68,14.27,26.37,120,Moderate
Hyderabad,2019-03-02,33.05,72.5,30.47,18.95,12.6,23.5,85,Satisfactory
Hyderabad,2019-03-03,35.27,68.92,28.79,17.94,10.72,25.1,68,Satisfactory
Hyderabad,2019-03-04,40.97,95.61,34.92,21.47,12.87,33.65,80,Satisfactory
Hyderabad,2019-03-05,59.27,160.94,42.82,26.36,13.75,26.83,117,Moderate
Hyderabad,2019-03-06,62.5,160.54,51.51,32.23,20.35,32.22,136,Moderate
Hyderabad,2019-03-07,66.8,166.23,57.64,37.6,23.55,36.21,143,Moderate
Hyderabad,2019-03-08,66.34,154.68,45.68,27.4,19.37,32.16,143,Moderate
Hyderabad,2019-03-09,49.68,118.38,39.57,24.61,15.47,26.07,122,Moderate
Hyderabad,2019-03-10,45.2,108.68,32.1,21.43,14.75,26.28,102,Moderate
Hyderabad,2019-03-11,36.59,95.23,29.5,19.8,12.63,26.75,92,Satisfactory
Hyderabad,2019-03-12,40.84,105.87,30.23,19.1,12.65,29,97,Satisfactory
Hyderabad,2019-03-13,41.23,112.41,30.87,18.66,10.46,35.6,101,Moderate
Hyderabad,2019-03-14,41.63,110.33,34.6,20.9,10.64,32.13,101,Moderate
Hyderabad,2019-03-15,48.94,121.89,35.69,22.04,14.58,32.17,104,Moderate
Hyderabad,2019-03-16,39.06,110,31.2,18.97,12.57,33.27,101,Moderate
Hyderabad,2019-03-17,37.73,95.18,31.16,19.29,14.01,25.92,97,Satisfactory
Hyderabad,2019-03-18,39.82,102.44,36.09,21.62,14.37,30.19,93,Satisfactory
Hyderabad,2019-03-19,30.77,74.26,29.56,18.12,13.61,26.68,85,Satisfactory
Hyderabad,2019-03-20,41.63,94.54,30.7,21.63,15.75,27.83,86,Satisfactory
Hyderabad,2019-03-21,41.06,90.51,26.62,16.05,18.76,31.53,95,Satisfactory
Hyderabad,2019-03-22,36.35,86.97,28.41,16.94,14.34,30.83,87,Satisfactory
Hyderabad,2019-03-23,43.36,111.13,37.47,22.74,13.78,31.37,101,Moderate
Hyderabad,2019-03-24,50.52,118.89,36.62,22.14,14.17,34.52,111,Moderate
Hyderabad,2019-03-25,50.06,117.86,38.91,23.8,13.23,34.56,107,Moderate
Hyderabad,2019-03-26,51.5,123.44,40.1,25.55,14.37,31.57,113,Moderate
Hyderabad,2019-03-27,48.51,115.06,36.61,22.44,15.65,34.62,107,Moderate
Hyderabad,2019-03-28,55.2,136.99,40.49,24.28,15.37,36.1,114,Moderate
Hyderabad,2019-03-29,59.8,146.25,47.46,28.9,17.95,37.07,127,Moderate
Hyderabad,2019-03-30,59.21,140.7,37.75,22.57,16.4,41.34,132,Moderate
Hyderabad,2019-03-31,48.49,137.92,34.71,20.48,19.61,38.94,124,Moderate
Hyderabad,2019-04-01,37.8,115.93,36.39,22.71,15.9,36.69,106,Moderate
Hyderabad,2019-04-02,43.82,119.4,35.96,22.45,16.27,40.44,114,Moderate
Hyderabad,2019-04-03,45.6,116.3,34.95,22.16,16.25,36.41,106,Moderate
Hyderabad,2019-04-04,39.01,104.02,32.84,21.16,14.24,34.99,102,Moderate
Hyderabad,2019-04-05,31.28,84.24,27.38,16.5,14.06,53.76,93,Satisfactory
Hyderabad,2019-04-06,37.69,80.2,34.78,23.18,15.89,43.5,89,Satisfactory
Hyderabad,2019-04-07,33.48,79.56,25.54,16.22,14.29,41.68,78,Satisfactory
Hyderabad,2019-04-08,33.08,85.8,34.43,21.92,13.2,34.53,80,Satisfactory
Hyderabad,2019-04-09,40.63,99.2,41.49,27.11,16.04,29.18,91,Satisfactory
Hyderabad,2019-04-10,42.14,105.98,41.35,28.05,13.09,31.83,100,Satisfactory
Hyderabad,2019-04-11,31.45,73.52,29.76,18.56,12.4,32.91,87,Satisfactory
Hyderabad,2019-04-12,36.35,98.89,32.58,20.25,12.85,42.54,82,Satisfactory
Hyderabad,2019-04-13,32.69,82.36,40.08,24.09,12.16,46,91,Satisfactory
Hyderabad,2019-04-14,41,102.32,41.38,25.55,12.37,37.66,102,Moderate
Hyderabad,2019-04-15,37.57,97.74,35.15,21.37,11.56,39.51,95,Satisfactory
